Oven1_NMHC,Oven1_NOx,LV1211 S01 PK113_BB40,LV1211 S01 PK110_BN20-2,LV1211 S01 PK110_BN20-1,LV1211 S01 PR114_BV25,LV1211 S02 PR210_BN20,LV1211 S01 PN613_BV25,LV1211 S02 PR310_BN20,LV1211 S02 PR313_BB40-1,LV1211 S01 PN111_BV25,LV1211 S01 PN111_BL50,LV1211 S01 PN212_BV25,LV1211 S01 PN213_BV25,LV1211 S04 VZ503_M1_F,LV1211 S04 VZ503_M1_C,LV1211 S04 VA515_M1_F,LV1211 S04 VA515_M1_C,LV1211 S04 VZ502_M1_F,LV1211 S04 VZ502_M1_C,LV1211 S03 MW300_BV25-1,LA1251 summary AmereMin charge,LV1281 S04 WR706 BV25-1,LV1281 S04 WR706 M1,LV1281 S04 WA506 BB40-1,LV1281 S04 WA506 BU88,LV1281 S04 WA506 BB40-2,LV1281 S04 WA506 BB40-4,LV1281 S04 WA506 BB40-5,LV1281 S03 VA306 M1,LV1281 S09 WU321 M1,LV1281 S09 WU321 BB40,LV1281 S09 WU321 M2,LV1281 S08 WU312 M1,LV1281 S08 WU312 BB40,LV1281 S08 WU312 M2,LV1281 S07 WU311 M1,LV1281 S07 WU311 BB40,LV1281 S07 WU311 M2,LV1281 S06 WU302 M1,LV1281 S06 WU302 BB40,LV1281  S06 WU302 M2,LV1281 S05 WU301 M1,LV1281 S05 WU301 BB40,LV1281 S05 WU301 M2,LV1281 S05 WU301 BB40-1,LV1281 S01 TS100 M1_O,LV1281 S01 TS100 M1_C,LV1281 S02 TK161 M3_O,LV1281 S02 TK161 M3_C,LV1281 VZ366 M1,LV1281 TK161 M1,LV1281 TK161 M2,LV1281 VA307 M1,LV1281 VF330 M1,LV1281 AS361 M1,LV1281 VA307 M3,LV1281 VZ366 BB40,LV1281 VA307 BB42,LV1281 WK363 BB40-1,LV1281 WK363 BB40-2,LV1281 WK363 BV25,LV1281 WK363 M2,LV1281 S01 Energy consumption,LV1281 S02 Energy consumption,LV1281 S03 Energy consumption,LV1281 Emergency Cooling Request,LV1281 Emergency Cooling Finished,LV1281 Production ON,LV1281 Production Release,LF1921 S01 TF270 Actual curent MoviFit,LF1921 S01 TF270 Number of unit,LF1921 S01 TF270 Transport forward,LF1921 S01 TF270 Forward,LF1921 S01 TF270 Home position,LF1921 RB260 Occupied,LF1921 RB260 Transport Forward,LF1921 RB260 Forward,LF1921 RB280 Occupied,LF1921 RB280 Transport Forward,LF1921 RB280 Forward,LF1921 RB290 Occupied,LF1921 RB290 Transport Forward,LF1921 RB290 Forward,LF1921 RB300 Occupied,LF1921 RB300 Transport Forward,LF1921 RB300 Forward,LF1921 RB310 Occupied,LF1921 RB310 Transport Forward,LF1921 RB310 Forward
0,1.008,25.926,98.154,96.499,0.029,98.148,0.009,96.282,34.167,61.104,580.15,161.097,160.916,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,61,0,50.998,65.972,54.991,56.904,0.018,62.934,0,65.209,86.415,0,0.012,69.792,0,0.022,62.37,0,0.024,57.161,0,62.847,1,0,1,0,49.577,33.47,36.526,27.19,7.438,9.94,100,22.685,24.913,13.2,18.5,0.022,0,620428,202330,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.483,25.926,98.174,96.524,0.029,98.206,0.009,96.296,34.144,61.198,578.704,160.843,160.771,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,61,0,50.998,65.972,54.991,57.214,0.018,62.717,0,65.415,86.241,0,0.012,69.748,0,0.022,62.326,0,0.012,57.161,0,62.847,1,0,1,0,48.85,31.35,37.139,27.202,7.285,9.94,100,22.714,24.957,13.2,18.5,0.022,0,620428,202330,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,25.926,98.194,96.449,0.029,98.148,0.013,96.282,34.12,61.229,578.704,161.133,160.446,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,61,0,50.998,65.972,53.993,57.553,0.018,62.587,0,65.341,85.981,0,0.024,69.661,0,0.022,62.283,0,0.024,57.118,0,62.674,1,0,1,0,49.638,31.633,36.547,27.121,7.473,9.94,100,22.729,24.957,13.2,18.5,0.022,0,620429,202330,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.22,96.291,0.029,98.163,0.009,96.282,34.12,61.062,580.15,161.024,160.699,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,61,0,50.998,65.972,53.993,57.68,0.018,62.413,0,65.796,85.894,0,0.024,69.618,0,0.022,62.24,0,0.024,57.075,0,62.5,1,0,1,0,49.462,33.743,36.403,26.903,7.511,9.94,100,22.729,24.957,13.2,18.5,0.022,0,620430,202331,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.926,98.25,96.615,0.029,98.206,0.009,96.282,34.12,61.083,578.704,161.169,160.518,0,0.003,0,0.017,0,0.017,1.331,28.135,156147,2.222,61,0,50.998,65.972,53.993,57.383,0.018,62.24,0,65.253,85.677,0,0.024,69.575,0,0.022,62.153,0,0.024,57.075,0,62.326,1,0,1,0,49.238,31.932,36.145,27.034,7.533,9.94,100,22.743,24.957,13.2,18.5,0.022,0,620431,202331,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.296,96.715,0.029,98.163,0.013,96.282,34.097,61.219,577.257,161.169,160.554,0,0.003,0,0.017,0,0.017,2.951,28.135,156147,2.222,59,0,50.998,65.972,53.993,57.186,0.018,62.023,0,65.694,85.46,0,0.024,69.618,0,0.018,62.109,0,0.024,57.031,0,62.153,1,0,1,0,49.183,33.182,37.226,27.065,7.348,9.94,100,22.815,25,13.2,18.5,0.022,0,620431,202332,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.424,25.903,98.296,96.848,0.029,98.177,0.009,96.282,34.097,61,577.257,161.133,160.301,0,0.003,0,0.017,0,0.015,2.315,28.135,156147,2.222,59,0,50.998,64.974,53.993,57.665,0.018,61.849,0,65.848,85.33,0,0.012,69.575,0,0.018,62.023,0,0.012,57.031,0,62.153,1,0,1,0,49.577,32.642,36.202,27.183,7.308,9.94,100,22.801,24.957,13.2,18.5,0.022,0,620432,202332,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.008,25.903,98.26,96.549,0.029,98.163,0.009,96.282,34.097,61.188,580.15,161.097,160.554,0,0.003,0,0.015,0,0.017,0.984,28.135,156147,2.222,59,0,50.998,64.974,53.993,57.496,0.018,61.719,0,64.82,85.156,0,0.012,69.575,0,0.018,61.979,0,0.024,56.944,0,62.153,1,0,1,0,49.638,31.474,36.542,26.971,7.334,9.94,100,22.801,24.957,13.2,18.5,0.022,0,620433,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.305,25.903,98.377,96.84,0.029,98.177,0.009,96.282,34.074,61.156,577.257,161.169,160.735,0,0.003,0,0.015,0,0.015,1.997,28.135,156147,2.222,59,0,50.998,64.974,53.993,47.035,0.018,61.545,0,51.537,84.809,0,0.024,69.531,0,0.018,61.892,0,0.024,56.944,0,61.979,1,0,1,0,39.88,26.75,30.182,19.546,5.919,9.94,100,22.729,24.957,13.2,18.5,0.022,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.356,96.657,0.029,98.177,0.009,96.282,34.051,61,580.15,161.097,160.771,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,59,0,50,65.972,52.995,45.159,0.018,61.502,0,36.338,83.681,0,0.024,69.488,0,0.022,61.849,0,0.024,56.901,0,61.806,1,0,1,0,27.934,16.784,21.152,19.39,4.048,9.94,100,22.295,24.74,13.2,18.4,0.022,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.291,96.865,0.029,98.177,0.009,96.282,34.051,60.99,577.257,161.241,160.699,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,59,0,50,65.972,52.995,0,0.018,61.502,0,24.355,82.161,0,0.024,69.401,0,0.022,61.849,0,0.012,56.901,0,61.632,1,0,1,0,19.74,14.139,15.59,27.558,4.84,9.94,100,21.933,24.696,13.3,18.5,0.022,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,25.903,98.367,96.832,0.029,98.177,0.009,96.282,34.028,60.906,577.257,160.88,160.59,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,61,0,50,65.972,52.995,0.014,0.018,61.589,0,25.603,80.816,0,0.024,69.401,0,0.022,61.762,0,0.012,56.858,0,61.806,0,0,0,0,21.649,19.763,19.444,0.012,8.997,9.94,100,21.716,24.783,13.3,18.4,0.022,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.127,25.903,98.301,96.89,0.029,98.163,0.009,96.282,34.028,61,577.257,160.807,160.735,0,0.003,0,0.017,0,0.015,1.447,28.135,156147,2.222,61,0,50,66.97,52.995,0,0.018,61.719,0,36.221,79.948,0,0.024,69.401,0,0.022,61.719,0,0.012,56.814,0,61.806,0,1,0,1,31.431,35.08,29.163,0.012,0.003,55.149,100,21.658,24.957,13.3,18.4,0.022,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,25.903,98.23,96.798,0.029,98.192,0.013,96.282,34.028,61.198,578.704,161.386,160.699,0,0.003,0,0.017,0,0.015,1.505,28.135,156147,2.222,61,0,50,66.97,52.995,0,0.018,61.849,0,0.007,80.035,0,0.024,69.401,0,0.022,61.632,0,0.012,56.771,0,61.979,0,1,0,1,0.006,0.015,0.021,0.012,0.003,94.687,100,21.817,25.304,13.3,18.4,0,0,620434,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,25.903,98.179,96.765,0.029,98.134,0.013,96.282,33.981,61.24,575.81,161.314,160.663,0,0.003,0,0.017,0,0.017,3.096,28.135,156147,2.222,61,0,50,66.97,52.995,0.014,0.018,61.979,0,0.007,80.295,0,0.024,69.401,0,0.022,61.632,0,0.012,56.771,0,62.153,0,1,0,1,0.006,0.015,0.021,0.012,0.003,94.687,100,21.947,25.825,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,25.903,98.139,96.416,0.029,98.192,0.009,96.282,34.005,61.083,577.257,160.807,160.626,0,0.003,0,0.017,0,0.019,0.984,28.135,156147,2.222,61,0,50,66.97,52.995,0.014,0.018,62.066,0,0.007,80.556,0,0.024,69.358,0,0.022,61.589,0,0.012,56.771,0,62.153,0,1,0,1,0.006,0.021,0.021,0.012,0.003,94.687,100,22.063,26.736,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,25.903,98.068,96.416,0.029,98.177,0.009,96.282,33.981,61.031,575.81,161.169,160.807,0,0.003,0,0.017,0,0.015,1.939,28.135,156147,2.222,61,0,50,67.969,52.995,0.014,0.018,62.153,0,0.007,80.773,0,0.024,69.314,0,0.022,61.502,0,0.012,56.771,0,62.5,0,1,0,1,0.006,0.021,0.021,0.012,0.003,94.687,100,22.15,27.778,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.949,25.903,97.956,96.091,0.029,98.264,0.009,96.282,33.981,61.156,575.81,160.663,160.807,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,61,0,50,67.969,52.995,0.014,0.018,62.196,0,0.007,80.903,0,0.024,69.227,0,0.022,61.458,0,0.012,56.727,0,62.5,0,1,0,1,0.006,0.021,0.021,0.012,0.003,94.687,100,22.266,28.646,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,25.903,98.027,96.216,0.029,98.38,0.009,96.282,33.981,61.188,574.363,161.024,160.409,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,61,0,50,67.969,52.995,0.014,0.018,62.196,0,0.007,81.033,0,0.012,69.184,0,0.022,61.415,0,0.012,56.684,0,62.674,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,22.352,29.514,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.88,98.108,96.216,0.029,98.423,0.009,96.282,33.958,61.146,575.81,161.205,160.482,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,61,0,50,67.969,52.995,0.014,0.018,62.196,0,0.007,81.12,0,0.024,69.141,0,0.022,61.328,0,0.012,56.684,0,62.847,0,1,0,1,0.006,0.021,0.021,0.012,0.003,94.687,100,22.41,30.035,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,25.903,98.129,96.382,0.029,98.568,0.009,96.282,33.958,61.073,575.81,160.988,160.663,0,0.003,0,0.015,0,0.017,1.591,28.135,156147,2.222,61,0,50,67.969,52.995,0.014,0.018,62.196,0,0.007,81.163,0,0.024,69.097,0,0.022,61.285,0,0.012,56.641,0,63.021,0,1,0,1,0.006,0.015,0.021,0.012,0.003,94.687,100,22.512,30.512,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,25.88,98.037,96.441,0.029,98.655,0.009,96.282,33.935,61.167,575.81,160.916,160.554,0,0.003,0,0.017,0,0.017,1.591,28.135,156147,2.222,64,0,50,68.967,52.995,0.014,0.018,62.196,0,0.007,81.207,0,0.024,69.054,0,0.022,61.241,0,0.012,56.597,0,63.021,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.613,30.946,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.364,25.88,98.124,96.382,0.029,98.568,0.009,96.282,33.912,61.26,574.363,161.277,160.735,0,0.003,0,0.015,0,0.017,2.922,28.135,156147,2.222,64,0,50,68.967,52.995,0.014,0.018,62.196,0,0.007,81.25,0,0.024,69.054,0,0.022,61.155,0,0.012,56.554,0,63.194,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.7,31.337,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,25.903,98.189,96.316,0.029,98.365,0.013,96.282,33.912,61.073,577.257,161.097,160.626,0,0.003,0,0.017,0,0.015,1.273,28.135,156147,2.222,64,0,50,68.967,53.993,0.014,0.018,62.153,0,0.007,81.25,0,0.024,68.967,0,0.022,61.111,0,0.012,56.51,0,63.194,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.758,31.641,13.3,18.4,0,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.88,98.048,96.424,0.029,98.206,0.013,96.267,33.889,61.094,574.363,161.097,160.735,0,0.003,0,0.015,0,0.015,1.707,28.135,156147,2.222,64,0,50,68.967,53.993,0.014,0.018,62.153,0,0.007,81.25,0,0.024,68.924,0,0.022,61.068,0,0.012,56.51,0,63.368,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,22.83,31.944,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.215,96.574,0.029,98.177,0.009,96.282,33.889,61.083,572.917,161.097,160.482,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,64,0,50,68.967,53.993,0.014,0.018,62.153,0,0.007,81.207,0,0.024,68.924,0,0.022,61.024,0,0.012,56.467,0,63.542,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.873,32.292,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.174,96.491,0.029,98.163,0.009,96.282,33.889,61.219,574.363,160.952,160.518,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,62.153,0,0.007,81.207,0,0.012,68.793,0,0.022,60.981,0,0.012,56.424,0,63.715,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.946,32.465,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.88,98.174,96.682,0.029,98.134,0.013,96.282,33.866,61.198,574.363,161.169,160.663,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,62.109,0,0.007,81.207,0,0.012,68.75,0,0.022,60.894,0,0.012,56.38,0,63.715,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,22.989,32.812,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,25.903,98.27,96.482,0.029,98.177,0.013,96.267,33.866,61.219,575.81,161.097,160.916,0,0.003,0,0.015,0,0.015,1.244,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,62.066,0,0.007,81.163,0,0.012,68.707,0,0.022,60.851,0,0.012,56.337,0,63.889,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,23.047,33.16,13.3,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,25.903,98.27,96.615,0.029,98.192,0.009,96.282,33.866,61.073,574.363,161.241,160.699,0,0.003,0,0.017,0,0.015,1.534,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,62.066,0,0.007,81.12,0,0.012,68.663,0,0.022,60.807,0,0.012,56.25,0,63.889,0,1,0,1,0.006,0.021,0.021,0.012,0.003,94.687,100,23.09,33.42,13.4,18.4,0,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.949,25.903,98.235,96.649,0.029,98.134,0.009,96.282,33.843,61.01,574.363,161.169,160.771,0,0.003,0,0.015,0,0.015,2.633,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,62.023,0,0.007,81.12,0,0.012,68.576,0,0.026,60.764,0,0.012,56.207,0,64.062,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.148,33.637,13.4,18.3,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.127,25.903,98.336,96.64,0.029,98.119,0.009,96.267,33.819,61.156,572.917,160.988,160.807,0,0.003,0,0.017,0,0.017,0.839,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,61.979,0,0.007,81.076,0,0.012,68.533,0,0.022,60.677,0,0.012,56.163,0,63.889,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.177,33.811,13.4,18.3,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.296,96.707,0.029,98.177,0.009,96.282,33.819,61.125,571.47,160.916,160.626,0,0.003,0,0.015,0,0.017,1.736,28.135,156147,2.222,64,0,50,69.965,53.993,0.014,0.018,61.936,0,0.007,81.033,0,0.012,68.446,0,0.022,60.634,0,0.012,56.12,0,63.889,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.206,33.984,13.4,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.903,98.432,96.649,0.029,98.206,0.009,96.282,33.796,60.896,572.917,160.88,160.699,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,64,0,50,70.964,53.993,0.014,0.018,61.936,0,0.007,80.946,0,0.012,68.403,0,0.022,60.59,0,0.012,56.076,0,64.236,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.249,34.115,13.4,18.4,0.022,0,620435,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.438,96.815,0.029,98.163,0.009,96.267,33.796,61.073,572.917,161.024,160.807,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,64,0,50,70.964,53.993,0.014,0.018,61.892,0,0.007,80.946,0,0.012,68.359,0,0.022,60.503,0,0.012,55.99,0,64.236,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.307,34.418,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.903,98.463,96.682,0.029,98.192,0.013,96.282,33.796,61.104,572.917,160.988,160.626,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,66,0,50,70.964,53.993,0.014,0.018,61.892,0,0.007,80.903,0,0.012,68.359,0,0.022,60.46,0,0.012,55.946,0,64.236,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,23.336,34.635,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.903,98.377,96.915,0.029,98.148,0.009,96.282,33.773,61.156,572.917,161.06,160.663,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,66,0,50,70.964,53.993,0.014,0.018,61.849,0,0.007,80.859,0,0.012,68.273,0,0.022,60.373,0,0.012,55.903,0,64.41,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.38,34.809,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,25.926,98.412,96.998,0.029,98.163,0.009,96.267,33.796,61.146,572.917,160.88,161.024,0,0.003,0,0.015,0,0.015,1.36,28.135,156147,2.222,66,0,50,70.964,53.993,0.014,0.018,61.806,0,0.007,80.816,0,0.012,68.229,0,0.022,60.33,0,0.024,55.859,0,64.583,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.409,34.983,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.903,98.402,96.815,0.029,98.148,0.009,96.267,33.796,60.896,571.47,160.988,160.843,0,0.003,0,0.015,0,0.015,2.575,28.135,156147,2.222,66,0,50,70.964,53.993,0.014,0.018,61.762,0,0.007,80.773,0,0.024,68.142,0,0.022,60.243,0,0.012,55.816,0,64.757,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.438,35.069,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.305,25.903,98.351,96.79,0.029,98.163,0.009,96.267,33.773,61.146,572.917,161.495,160.807,0,0.003,0,0.017,0,0.015,0.781,28.135,156147,2.222,66,0,50,70.964,53.993,0.014,0.018,61.719,0,0.007,80.686,0,0.012,68.056,0,0.022,60.2,0,0.012,55.729,0,64.931,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.452,35.243,13.4,18.4,0.022,0,620436,202333,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109,1.127,25.903,98.296,96.682,0.029,98.192,0.013,96.282,33.75,61.208,571.47,161.241,160.554,0,0.003,0,0.015,0,0.017,1.534,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.719,0,0.007,80.642,0,0.012,68.012,0,0.022,60.113,0,0.024,55.686,0,64.931,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.495,35.33,13.4,18.4,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,25.926,98.235,96.424,0.029,98.192,0.009,96.267,33.75,61.208,572.917,161.314,160.699,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.675,0,0.007,80.599,0,0.012,67.969,0,0.022,60.069,0,0.012,55.599,0,65.104,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.51,35.46,13.4,18.3,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,25.903,98.174,96.649,0.029,98.177,0.009,96.282,33.727,61.01,571.47,161.097,160.735,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.589,0,0.007,80.512,0,0.012,67.925,0,0.022,59.983,0,0.024,55.599,0,65.104,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,23.553,35.59,13.4,18.3,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.127,25.903,98.032,96.291,0.029,98.163,0.009,96.267,33.727,61.156,572.917,161.097,160.771,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.545,0,0.007,80.469,0,0.024,67.882,0,0.022,59.939,0,0.024,55.512,0,65.104,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,23.568,35.72,13.4,18.3,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,25.903,98.007,96.033,0.029,98.307,0.009,96.267,33.704,61.115,571.47,160.843,160.916,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.545,0,0.007,80.382,0,0.012,67.839,0,0.022,59.852,0,0.024,55.469,0,65.104,0,1,0,1,0.006,0.021,0.015,0.012,0.003,94.687,100,23.597,35.851,13.4,18.3,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,25.903,98.032,96.075,0.029,98.495,0.009,96.267,33.704,61.25,571.47,161.024,160.59,0,0.003,0,0.017,0,0.015,2.025,28.135,156147,2.222,66,0,50,71.962,53.993,0.014,0.018,61.502,0,0.007,80.339,0,0.012,67.795,0,0.022,59.809,0,0.012,55.425,0,65.104,0,1,0,1,0.006,0.015,0.015,0.012,0.003,94.687,100,23.626,36.068,13.4,18.3,0.022,0,620436,202334,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
